#t / s	&b_A1 / rad	f_geschw / rad/s

*TITLE Messung von x und y vom 22.11.2016 
*xLabel Zeit
*yLabel Winkel        
*xUnit  sek
*yUnit  rad

#0	#1.12	#0
53.75	0.05	6.7
53.8	0.39	6.7
53.85	0.73	6.4
53.9	1.03	5.8
53.95	1.31	5
54	1.53	4.1
54.05	1.72	3.1
54.1	1.84	2
54.15	1.92	0.9
54.2	1.93	-0.4
54.25	1.87	-1.5
54.3	1.77	-2.6
54.35	1.61	-3.8
54.4	1.39	-4.8
54.45	1.13	-5.6
54.5	0.84	-6.2
54.55	0.52	-6.5
54.6	0.18	-6.7
54.65	-0.15	-6.7
54.7	-0.49	-6.6
54.75	-0.82	-6.1
54.8	-1.1	-5.6
54.86	-1.38	-4.9
54.9	-1.59	-3.9
54.95	-1.76	-2.9
55	-1.88	-2
55.05	-1.96	-0.7
55.1	-1.96	0.5
55.15	-1.92	1.5
55.2	-1.81	2.6
55.25	-1.65	3.7
55.3	-1.44	4.7
55.35	-1.19	5.2
55.4	-0.91	5.9
55.45	-0.6	6.5
55.5	-0.26	6.8
55.55	0.08	6.8
55.6	0.42	6.5
55.65	0.73	6.2
55.7	1.03	5.7
55.75	1.31	4.9
55.8	1.52	3.9
55.85	1.7	3.1
55.9	1.83	2.1
55.95	1.9	0.8
56	1.92	-0.4
56.06	1.86	-1.8
56.1	1.74	-2.8
56.15	1.58	-3.8
56.2	1.36	-4.6
56.25	1.12	-5.4
56.3	0.83	-6.2
56.35	0.49	-6.4
56.4	0.17	-6.7
56.45	-0.17	-6.7
56.5	-0.5	-6.5
56.55	-0.82	-6.2
56.61	-1.12	-5.4
56.66	-1.37	-4.6
56.7	-1.58	-3.9
56.75	-1.75	-3
56.8	-1.87	-1.7
56.85	-1.93	-0.7
56.9	-1.94	0.4
56.95	-1.88	1.5
57	-1.78	2.7
57.05	-1.62	3.8
57.1	-1.4	4.5
57.15	-1.16	5.3
57.2	-0.87	6
57.25	-0.57	6.3
57.3	-0.24	6.6
57.36	0.1	6.7
57.41	0.44	6.5
57.45	0.74	6.2
57.5	1.04	5.7
57.55	1.31	4.8
57.6	1.52	3.9
57.65	1.7	3
57.7	1.82	1.7
57.75	1.87	0.7
57.8	1.88	-0.4
57.85	1.83	-1.7
57.9	1.71	-2.7
57.95	1.56	-3.7
58	1.34	-4.8
58.05	1.08	-5.5
58.1	0.79	-6
58.15	0.48	-6.5
58.21	0.13	-6.6
58.25	-0.17	-6.6
58.3	-0.52	-6.5
58.35	-0.83	-6
58.4	-1.12	-5.3
58.46	-1.37	-4.6
58.5	-1.58	-3.7
58.55	-1.74	-2.8
58.6	-1.86	-1.7
58.66	-1.92	-0.5
58.71	-1.92	0.6
58.75	-1.86	1.7
58.8	-1.74	2.7
58.85	-1.59	3.6
58.9	-1.38	4.6
58.95	-1.13	5.4
59	-0.84	5.9
59.06	-0.52	6.3
59.1	-0.22	6.5
59.16	0.13	6.5
59.2	0.44	6.4
59.25	0.75	6
59.3	1.04	5.5
59.35	1.31	4.9
59.4	1.52	3.8
59.45	1.69	2.7
59.5	1.8	1.7
59.55	1.86	0.7
59.6	1.86	-0.7
59.65	1.8	-1.6
59.7	1.7	-2.7
59.75	1.52	-3.9
59.8	1.31	-4.7
59.85	1.04	-5.4
59.9	0.76	-5.9
59.95	0.46	-6.3
60	0.13	-6.6
60.05	-0.21	-6.6
60.1	-0.52	-6.3
60.15	-0.84	-5.9
60.2	-1.12	-5.3
60.25	-1.36	-4.5
60.3	-1.57	-3.8
60.35	-1.74	-2.7
60.4	-1.84	-1.6
60.45	-1.89	-0.4
60.5	-1.88	0.7
60.55	-1.83	1.7
60.6	-1.72	2.6
60.65	-1.57	3.7
60.7	-1.35	4.7
60.75	-1.1	5.3
60.8	-0.82	5.8
60.85	-0.52	6.3
60.9	-0.18	6.5
60.95	0.13	6.5
61	0.46	6.4
61.05	0.77	5.9
61.1	1.04	5.3
61.15	1.31	4.7
61.2	1.51	3.7
61.25	1.68	2.7
61.3	1.78	1.6
61.35	1.84	0.5
61.4	1.84	-0.5
61.45	1.78	-1.9
61.5	1.65	-3
61.56	1.48	-3.8
61.6	1.27	-4.6
61.65	1.02	-5.3
61.7	0.74	-5.9
61.75	0.44	-6.5
61.8	0.1	-6.5
61.85	-0.22	-6.3
61.9	-0.53	-6.2
61.95	-0.84	-5.9
62	-1.12	-5.2
62.05	-1.36	-4.4
62.11	-1.57	-3.6
62.15	-1.72	-2.7
62.2	-1.83	-1.5
62.25	-1.87	-0.4
62.3	-1.87	0.6
62.35	-1.81	1.8
62.4	-1.7	2.8
62.45	-1.52	3.8
62.5	-1.32	4.5
62.55	-1.08	5.3
62.6	-0.79	5.9
62.65	-0.49	6.1
62.7	-0.17	6.4
62.75	0.15	6.5
62.8	0.48	6.3
62.85	0.78	5.8
62.9	1.06	5.2
62.95	1.31	4.6
63	1.51	3.6
63.05	1.66	2.6
63.1	1.77	1.6
63.15	1.83	0.5
63.2	1.83	-0.7
63.25	1.75	-1.9
63.3	1.63	-2.8
63.35	1.47	-3.9
63.4	1.25	-4.7
63.45	1	-5.4
63.5	0.71	-6
63.55	0.4	-6.2
63.6	0.09	-6.4
63.65	-0.24	-6.5
63.7	-0.57	-6.2
63.75	-0.86	-5.7
63.8	-1.13	-5
63.85	-1.36	-4.4
63.9	-1.57	-3.5
63.96	-1.71	-2.4
64	-1.81	-1.6
64.05	-1.86	-0.3
64.1	-1.84	0.8
64.15	-1.78	1.8
64.21	-1.65	2.9
64.25	-1.49	3.6
64.3	-1.29	4.5
64.35	-1.04	5.4
64.41	-0.75	5.8
64.45	-0.47	6.2
64.5	-0.14	6.4
64.55	0.17	6.2
64.6	0.48	6.1
64.65	0.78	5.9
64.7	1.07	5.2
64.75	1.31	4.4
64.8	1.51	3.5
64.85	1.65	2.5
64.9	1.75	1.5
64.95	1.81	0.4
65	1.8	-0.8
65.05	1.73	-1.9
65.1	1.61	-2.9
65.15	1.44	-3.9
65.21	1.22	-4.8
65.25	0.96	-5.4
65.3	0.69	-5.8
65.35	0.38	-6.3
65.4	0.05	-6.4
65.45	-0.26	-6.2
65.5	-0.57	-6
65.55	-0.87	-5.7
65.6	-1.13	-4.9
65.66	-1.36	-4.2
65.7	-1.56	-3.4
65.75	-1.7	-2.3
65.8	-1.78	-1.3
65.85	-1.83	-0.4
65.9	-1.83	0.7
65.95	-1.75	1.8
66	-1.64	2.7
66.05	-1.48	3.8
66.1	-1.26	4.7
66.15	-1.01	5.2
66.2	-0.74	5.8
66.25	-0.44	6.1
66.3	-0.13	6.3
66.36	0.21	6.4
66.4	0.51	5.9
66.45	0.79	5.7
66.5	1.08	5.1
66.55	1.31	4.3
66.61	1.51	3.5
66.65	1.65	2.3
66.7	1.74	1.3
66.75	1.78	0.3
66.81	1.77	-0.9
66.85	1.7	-2
66.9	1.58	-2.9
66.95	1.4	-3.9
67	1.19	-4.7
67.05	0.94	-5.3
67.1	0.65	-6
67.15	0.35	-6.1
67.2	0.04	-6.2
67.26	-0.28	-6.3
67.31	-0.6	-5.9
67.35	-0.87	-5.4
67.4	-1.13	-4.9
67.45	-1.36	-4.1
67.5	-1.55	-3.3
67.56	-1.7	-2.4
67.6	-1.78	-1.2
67.65	-1.82	-0.1
67.7	-1.8	0.9
67.75	-1.73	1.9
67.8	-1.61	3
67.85	-1.44	3.8
67.9	-1.23	4.5
67.95	-0.98	5.3
68	-0.7	5.8
68.05	-0.4	6
68.1	-0.1	6.2
68.15	0.22	6.1
68.21	0.52	5.9
68.25	0.81	5.7
68.3	1.08	4.9
68.35	1.31	4.2
68.41	1.5	3.4
68.45	1.64	2.3
68.5	1.73	1.3
68.56	1.77	0.1
68.61	1.74	-1
68.66	1.68	-1.9
68.7	1.56	-3
68.76	1.37	-3.9
68.8	1.16	-4.7
68.86	0.9	-5.5
68.91	0.61	-5.9
68.96	0.32	-6.1
69.01	0	-6.3
69.05	-0.3	-6.1
69.11	-0.61	-5.7
69.16	-0.88	-5.3
69.21	-1.14	-4.8
69.26	-1.37	-3.9
69.3	-1.53	-3.1
69.36	-1.68	-2.3
69.4	-1.76	-1.1
69.45	-1.78	-0.1
69.5	-1.77	0.9
69.55	-1.7	2
69.6	-1.58	2.9
69.66	-1.4	3.8
69.7	-1.2	4.6
69.76	-0.94	5.3
69.8	-0.67	5.7
69.85	-0.38	6
69.9	-0.08	6.2
69.95	0.24	6.1
70	0.53	5.9
70.05	0.83	5.6
70.1	1.09	4.8
70.15	1.31	4.1
70.2	1.49	3.2
70.25	1.62	2.3
70.31	1.72	1.1
70.35	1.74	0.1
70.41	1.73	-0.9
70.45	1.65	-2.1
70.5	1.52	-3
70.55	1.35	-3.9
70.6	1.13	-4.8
70.65	0.87	-5.4
70.71	0.59	-5.7
70.76	0.29	-6.1
70.81	-0.02	-6.2
70.86	-0.33	-5.9
70.9	-0.61	-5.8
70.96	-0.9	-5.3
71	-1.14	-4.6
71.05	-1.36	-3.9
71.1	-1.53	-3
71.15	-1.66	-2.1
71.2	-1.74	-1.1
71.25	-1.77	0
71.3	-1.74	1.1
71.36	-1.66	2
71.4	-1.55	2.8
71.45	-1.38	3.8
71.51	-1.16	4.6
71.56	-0.91	5.3
71.6	-0.64	5.7
71.66	-0.35	5.9
71.71	-0.04	6.1
71.76	0.26	6.1
71.81	0.57	5.8
71.86	0.84	5.2
71.91	1.09	4.7
71.95	1.31	4
72	1.48	3.1
72.06	1.62	2.1
72.1	1.7	1.1
72.15	1.73	0
72.2	1.7	-1.2
72.26	1.61	-2.1
72.3	1.49	-3.1
72.35	1.31	-4
72.41	1.09	-4.7
72.45	0.84	-5.3
72.51	0.57	-5.6
72.56	0.26	-6
72.61	-0.04	-6.2
72.66	-0.35	-6
72.71	-0.64	-5.7
72.76	-0.91	-5.2
72.81	-1.15	-4.5
72.86	-1.36	-3.7
72.91	-1.52	-2.9
72.96	-1.65	-2
73.01	-1.73	-0.9
73.05	-1.75	0
73.11	-1.73	1.1
73.16	-1.64	2.1
73.21	-1.52	3
73.26	-1.35	3.9
73.31	-1.13	4.7
73.36	-0.88	5.2
73.41	-0.61	5.6
73.46	-0.32	6
73.51	-0.01	5.9
73.55	0.27	5.9
73.61	0.58	5.8
73.66	0.86	5.2
73.71	1.1	4.5
73.76	1.31	3.8
73.8	1.48	3
73.86	1.61	2
73.91	1.69	0.9
73.95	1.7	-0.1
74.01	1.68	-1.1
74.06	1.59	-2.2
74.11	1.46	-3.2
74.16	1.27	-4
74.21	1.06	-4.7
74.26	0.81	-5.3
74.31	0.52	-5.8
74.36	0.23	-5.8
74.4	-0.05	-5.9
74.46	-0.37	-5.9
74.51	-0.65	-5.6
74.55	-0.91	-5.1
74.6	-1.15	-4.4
74.66	-1.36	-3.7
74.71	-1.52	-2.8
74.76	-1.64	-1.8
74.81	-1.71	-0.9
74.86	-1.73	0.1
74.91	-1.7	1.2
74.96	-1.61	2.2
75.01	-1.48	3
75.06	-1.31	3.9
75.11	-1.09	4.6
75.16	-0.85	5.1
75.21	-0.58	5.6
75.26	-0.28	5.8
75.3	0	6
75.35	0.3	5.9
75.41	0.6	5.6
75.46	0.87	5.1
75.5	1.1	4.4
75.56	1.31	3.8
75.61	1.48	2.9
75.66	1.6	1.8
75.71	1.66	0.9
75.76	1.69	-0.1
75.81	1.65	-1.2
75.86	1.57	-2.2
75.91	1.43	-3.3
75.95	1.25	-4
76	1.03	-4.7
76.05	0.78	-5.3
76.11	0.49	-5.6
76.16	0.21	-5.8
76.21	-0.09	-6
76.26	-0.39	-5.8
76.31	-0.67	-5.4
76.36	-0.94	-5
76.4	-1.16	-4.3
76.46	-1.36	-3.6
76.5	-1.52	-2.6
76.56	-1.62	-1.7
76.61	-1.7	-0.7
76.65	-1.7	0.3
76.71	-1.66	1.2
76.76	-1.58	2.2
76.81	-1.45	3
76.86	-1.27	3.9
76.91	-1.06	4.6
76.96	-0.82	5.1
77.01	-0.54	5.5
77.06	-0.26	5.8
77.1	0.03	6
77.16	0.34	5.7
77.21	0.61	5.4
77.26	0.88	5.1
77.31	1.12	4.3
77.36	1.31	3.6
77.41	1.48	2.8
77.46	1.59	1.7
77.51	1.65	0.8
77.55	1.66	-0.3
77.6	1.62	-1.3
77.65	1.53	-2.3
77.7	1.39	-3.1
77.76	1.22	-3.9
77.8	1	-4.8
77.86	0.74	-5.3
77.91	0.46	-5.7
77.96	0.17	-5.9
78	-0.12	-5.8
78.05	-0.4	-5.7
78.1	-0.69	-5.4
78.16	-0.95	-4.9
78.21	-1.18	-4.1
78.26	-1.36	-3.3
78.31	-1.51	-2.5
78.35	-1.61	-1.7
78.41	-1.68	-0.7
78.45	-1.69	0.3
78.51	-1.64	1.4
78.56	-1.55	2.3
78.6	-1.41	3.2
78.65	-1.23	3.9
78.7	-1.02	4.5
78.76	-0.77	5.2
78.81	-0.5	5.6
78.86	-0.22	5.7
78.9	0.07	5.7
78.95	0.35	5.6
79	0.63	5.4
79.05	0.89	4.9
79.1	1.12	4.2
79.16	1.32	3.5
79.21	1.48	2.5
79.25	1.57	1.5
79.3	1.63	0.8
79.35	1.64	-0.3
79.4	1.6	-1.4
79.45	1.5	-2.5
79.51	1.35	-3.3
79.55	1.18	-3.9
79.61	0.96	-4.7
79.66	0.7	-5.3
79.7	0.44	-5.5
79.76	0.14	-5.7
79.81	-0.14	-5.8
79.85	-0.44	-5.6
79.9	-0.7	-5.2
79.95	-0.96	-4.7
80.01	-1.18	-3.9
80.05	-1.35	-3.3
80.11	-1.5	-2.6
80.15	-1.61	-1.5
80.21	-1.65	-0.4
80.25	-1.65	0.4
80.3	-1.61	1.3
80.36	-1.52	2.3
80.41	-1.38	3.2
80.46	-1.2	4
80.51	-0.97	4.6
80.56	-0.74	5
80.6	-0.48	5.5
80.66	-0.18	5.7
80.71	0.1	5.8
80.76	0.39	5.6
80.81	0.65	5.2
80.86	0.91	4.7
80.91	1.13	4
80.95	1.31	3.3
81	1.46	2.6
81.06	1.57	1.5
81.1	1.61	0.4
81.16	1.61	-0.5
81.2	1.57	-1.4
81.26	1.47	-2.4
81.31	1.33	-3.4
81.36	1.13	-4.1
81.41	0.91	-4.7
81.46	0.66	-5.2
81.51	0.39	-5.4
81.56	0.12	-5.7
81.61	-0.17	-5.7
81.66	-0.45	-5.4
81.71	-0.73	-5.1
81.76	-0.96	-4.6
81.81	-1.18	-3.9
81.86	-1.35	-3.1
81.91	-1.49	-2.3
81.96	-1.58	-1.3
82.01	-1.62	-0.4
82.06	-1.62	0.5
82.11	-1.57	1.4
82.16	-1.48	2.3
82.21	-1.34	3.2
82.26	-1.16	3.9
82.31	-0.95	4.6
82.36	-0.7	5.1
82.41	-0.44	5.4
82.46	-0.16	5.7
82.51	0.13	5.7
82.56	0.4	5.4
82.61	0.67	5.1
82.66	0.91	4.6
82.71	1.13	3.9
82.76	1.31	3.2
82.81	1.45	2.4
82.86	1.55	1.4
82.91	1.59	0.3
82.96	1.58	-0.6
83	1.53	-1.4
83.06	1.44	-2.4
83.1	1.29	-3.4
83.16	1.1	-4.2
83.21	0.87	-4.7
83.26	0.62	-5.2
83.31	0.36	-5.3
83.36	0.09	-5.5
83.41	-0.2	-5.7
83.46	-0.48	-5.3
83.51	-0.73	-4.9
83.56	-0.97	-4.4
83.61	-1.18	-3.8
83.66	-1.35	-3.1
83.71	-1.48	-2.2
83.76	-1.57	-1.2
83.8	-1.6	-0.2
83.86	-1.59	0.7
83.91	-1.53	1.5
83.96	-1.44	2.4
84.01	-1.29	3.2
84.05	-1.12	4
84.11	-0.89	4.6
84.16	-0.65	4.9
84.21	-0.39	5.3
84.26	-0.12	5.6
84.3	0.15	5.5
84.35	0.42	5.3
84.41	0.7	4.9
84.46	0.92	4.4
84.51	1.13	3.8
84.56	1.31	3
84.61	1.44	2.2
84.66	1.52	1.3
84.7	1.57	0.4
84.76	1.56	-0.8
84.81	1.49	-1.6
84.86	1.39	-2.5
84.91	1.24	-3.5
84.96	1.04	-4.1
85.01	0.83	-4.7
85.06	0.58	-5.2
85.11	0.32	-5.3
85.16	0.04	-5.4
85.21	-0.23	-5.3
85.26	-0.49	-5.2
85.31	-0.74	-4.9
85.36	-0.98	-4.3
85.41	-1.18	-3.7
85.46	-1.35	-3
85.51	-1.47	-1.8
85.56	-1.53	-1
85.61	-1.57	-0.3
85.66	-1.57	0.8
85.7	-1.49	1.7
85.76	-1.39	2.5
85.81	-1.24	3.4
85.86	-1.06	4
85.91	-0.85	4.5
85.96	-0.61	5
86.01	-0.35	5.3
86.06	-0.08	5.4
86.11	0.2	5.4
86.16	0.46	5.2
86.21	0.71	4.9
86.26	0.95	4.2
86.31	1.13	3.6
86.36	1.31	2.9
86.41	1.43	2.1
86.46	1.51	1.1
86.51	1.53	0.1
86.56	1.52	-0.8
86.61	1.45	-1.7
86.66	1.35	-2.6
86.71	1.19	-3.5
86.76	1	-4
86.81	0.78	-4.7
86.86	0.53	-5.1
86.91	0.28	-5.2
86.96	0.01	-5.4
87.01	-0.26	-5.3
87.06	-0.52	-5.2
87.11	-0.77	-4.8
87.16	-1	-4
87.21	-1.18	-3.4
87.26	-1.34	-2.7
87.31	-1.45	-1.9
87.36	-1.52	-1
87.41	-1.55	0
87.45	-1.52	0.9
87.51	-1.46	1.7
87.56	-1.35	2.6
87.61	-1.2	3.4
87.65	-1.01	4
87.71	-0.79	4.5
87.75	-0.57	4.9
87.81	-0.3	5.1
87.86	-0.04	5.2
87.91	0.22	5.3
87.96	0.49	5.2
88.01	0.74	4.7
88.05	0.95	4
88.11	1.14	3.5
88.16	1.31	2.7
88.21	1.41	1.7
88.26	1.48	1
88.31	1.51	0
88.36	1.48	-1
88.41	1.41	-1.7
88.46	1.31	-2.7
88.51	1.14	-3.5
88.56	0.96	-4.1
88.6	0.74	-4.6
88.66	0.5	-4.9
88.71	0.24	-5.3
88.76	-0.03	-5.3
88.81	-0.29	-5.1
88.86	-0.54	-4.9
88.91	-0.78	-4.6
88.96	-1	-3.9
89.01	-1.18	-3.3
89.06	-1.33	-2.6
89.11	-1.44	-1.6
89.16	-1.49	-0.8
89.21	-1.51	0.1
89.26	-1.48	1
89.31	-1.41	1.7
89.36	-1.31	2.7
89.41	-1.14	3.5
89.46	-0.96	3.9
89.51	-0.74	4.4
89.56	-0.52	4.9
89.61	-0.26	5.3
89.66	0	5.2
89.71	0.26	5.1
89.76	0.51	4.8
89.81	0.74	4.5
89.86	0.96	4
89.91	1.14	3.4
89.96	1.29	2.5
90.01	1.39	1.6
90.06	1.46	0.9
90.11	1.48	-0.1
90.16	1.45	-1
90.21	1.38	-1.8
90.26	1.26	-2.8
90.31	1.1	-3.5
90.36	0.9	-4.1
90.41	0.7	-4.6
90.46	0.45	-5
90.51	0.2	-5.1
90.56	-0.07	-5.1
90.61	-0.32	-5
90.66	-0.57	-4.8
90.71	-0.79	-4.4
90.76	-1	-3.8
90.81	-1.18	-3.1
90.86	-1.32	-2.4
90.91	-1.41	-1.5
90.96	-1.47	-0.7
91.01	-1.48	0.2
91.06	-1.45	1.1
91.11	-1.37	1.9
91.16	-1.26	2.7
91.21	-1.1	3.4
91.26	-0.91	4
91.31	-0.71	4.5
91.36	-0.47	4.9
91.41	-0.22	5.1
91.46	0.04	5.1
91.51	0.29	4.9
91.56	0.53	4.8
91.61	0.77	4.3
91.66	0.97	3.6
91.71	1.13	3.2
91.76	1.28	2.5
91.81	1.38	1.5
91.86	1.44	0.7
91.91	1.45	-0.2
91.96	1.41	-1.1
92.01	1.34	-1.9
92.06	1.22	-2.8
92.11	1.06	-3.5
92.16	0.87	-4.1
92.21	0.64	-4.6
92.26	0.4	-4.9
92.31	0.16	-5
92.36	-0.1	-5.1
92.41	-0.35	-4.9
92.46	-0.59	-4.7
92.51	-0.82	-4.2
92.56	-1.01	-3.6
92.61	-1.18	-3
92.66	-1.31	-2.1
92.71	-1.39	-1.4
92.76	-1.45	-0.6
92.81	-1.45	0.3
92.86	-1.41	1.1
92.91	-1.34	2
92.96	-1.22	2.8
93.01	-1.06	3.5
93.06	-0.87	4
93.11	-0.66	4.4
93.16	-0.44	4.8
93.21	-0.17	5
93.26	0.07	5
93.31	0.34	4.9
93.36	0.55	4.6
93.41	0.78	4.2
93.46	0.98	3.6
93.51	1.14	2.9
93.56	1.27	2.2
93.61	1.36	1.4
93.66	1.41	0.7
93.71	1.43	-0.4
93.76	1.38	-1.3
93.81	1.29	-2
93.86	1.18	-2.9
93.91	1.01	-3.5
93.96	0.83	-4
94.01	0.6	-4.6
94.06	0.37	-4.9
94.11	0.12	-5
94.16	-0.13	-4.9
94.21	-0.37	-4.8
94.26	-0.61	-4.5
94.31	-0.83	-4
94.36	-1.01	-3.5
94.41	-1.18	-2.9
94.46	-1.31	-2.1
94.51	-1.38	-1.2
94.56	-1.43	-0.4
94.61	-1.41	0.4
94.66	-1.38	1.2
94.71	-1.29	2.1
94.76	-1.18	2.8
94.81	-1.01	3.5
94.86	-0.83	4
94.91	-0.61	4.3
94.96	-0.39	4.7
95.01	-0.14	4.9
95.06	0.1	4.9
95.11	0.35	4.8
95.16	0.58	4.3
95.21	0.78	4.1
95.26	0.98	3.5
95.31	1.13	2.8
95.36	1.26	2.1
95.41	1.35	1.3
95.46	1.39	0.4
95.51	1.39	-0.4
95.56	1.35	-1.3
95.61	1.26	-2.2
95.66	1.13	-3
95.71	0.96	-3.6
95.76	0.77	-4
95.81	0.57	-4.5
95.86	0.33	-4.8
95.91	0.09	-4.9
95.96	-0.16	-4.9
96.01	-0.4	-4.7
96.06	-0.63	-4.2
96.11	-0.83	-3.9
96.16	-1.02	-3.5
96.21	-1.18	-2.7
96.26	-1.28	-1.8
96.31	-1.36	-1.1
96.36	-1.39	-0.3
96.41	-1.39	0.5
96.46	-1.34	1.4
96.51	-1.25	2.1
96.56	-1.13	2.8
96.61	-0.97	3.4
96.66	-0.78	4.1
96.71	-0.57	4.4
96.76	-0.35	4.6
96.81	-0.11	4.8
96.86	0.13	4.8
96.91	0.38	4.7
96.96	0.61	4.2
97.01	0.81	3.9
97.06	0.99	3.3
97.11	1.13	2.6
97.16	1.25	2
97.21	1.33	1.1
97.26	1.36	0.2
97.31	1.35	-0.5
97.36	1.31	-1.3
97.41	1.22	-2.2
97.46	1.09	-3
97.51	0.91	-3.5
97.56	0.74	-3.9
97.61	0.52	-4.5
97.66	0.29	-4.8
97.71	0.04	-4.8
97.76	-0.18	-4.7
97.81	-0.42	-4.7
97.86	-0.65	-4.2
97.91	-0.85	-3.6
97.96	-1.01	-3.2
98.01	-1.16	-2.5
98.06	-1.26	-1.7
98.11	-1.34	-1
98.16	-1.36	-0.1
98.21	-1.35	0.5
98.26	-1.31	1.4
98.31	-1.21	2.2
98.36	-1.09	2.9
98.41	-0.91	3.5
98.46	-0.74	3.9
98.51	-0.52	4.3
98.56	-0.3	4.5
98.61	-0.07	4.8
98.66	0.17	4.6
98.71	0.4	4.3
98.76	0.61	4.2
98.81	0.82	3.8
98.86	0.99	3.2
98.91	1.13	2.5
98.96	1.24	1.7
99.01	1.31	1
99.06	1.34	0.1
99.11	1.32	-0.7
99.16	1.26	-1.4
99.21	1.18	-2.2
99.26	1.04	-3
99.31	0.87	-3.6
99.36	0.69	-4
99.41	0.47	-4.3
99.46	0.25	-4.6
99.51	0.01	-4.7
99.56	-0.22	-4.6
99.61	-0.45	-4.4
99.66	-0.65	-4.1
99.71	-0.86	-3.7
99.76	-1.02	-2.9
99.81	-1.15	-2.3
99.86	-1.25	-1.5
99.91	-1.31	-0.9
99.96	-1.34	0
100.01	-1.31	0.8
100.06	-1.26	1.4
100.11	-1.16	2.3
100.16	-1.03	2.9
100.21	-0.87	3.5
100.26	-0.69	3.9
100.31	-0.48	4.2
100.36	-0.26	4.5
100.41	-0.03	4.7
100.46	0.21	4.6
100.51	0.42	4.3
100.56	0.64	4
100.61	0.83	3.5
100.66	0.99	3
100.71	1.13	2.3
100.76	1.22	1.5
100.81	1.28	0.9
100.86	1.31	0
100.91	1.28	-0.9
100.96	1.22	-1.6
101.01	1.12	-2.3
101.06	0.99	-2.9
101.11	0.83	-3.5
101.16	0.63	-4.1
101.21	0.42	-4.3
101.26	0.21	-4.5
101.31	-0.02	-4.7
101.36	-0.26	-4.5
101.41	-0.48	-4.2
101.46	-0.69	-3.9
101.51	-0.87	-3.3
101.56	-1.01	-2.8
101.61	-1.14	-2.2
101.66	-1.23	-1.4
101.71	-1.28	-0.7
101.76	-1.31	0.1
101.81	-1.27	1
101.86	-1.21	1.6
101.91	-1.11	2.3
101.96	-0.97	2.9
102.01	-0.82	3.4
102.06	-0.63	3.9
102.11	-0.44	4.2
102.16	-0.22	4.4
102.21	0	4.5
102.26	0.24	4.5
102.31	0.46	4.1
102.36	0.65	3.7
102.41	0.83	3.5
102.46	1	2.9
102.51	1.12	2.1
102.56	1.21	1.4
102.61	1.26	0.5
102.66	1.26	-0.1
102.71	1.25	-0.9
102.76	1.18	-1.7
102.81	1.08	-2.4
102.86	0.94	-3
102.91	0.77	-3.6
102.96	0.58	-4
103.01	0.38	-4.2
103.06	0.16	-4.4
103.11	-0.07	-4.5
103.16	-0.28	-4.3
103.21	-0.5	-4.1
103.26	-0.7	-3.7
103.31	-0.87	-3.2
103.36	-1.02	-2.6
103.41	-1.13	-2
103.46	-1.22	-1.3
103.51	-1.26	-0.5
103.56	-1.26	0.3
103.61	-1.23	0.9
103.66	-1.18	1.7
103.71	-1.07	2.4
103.76	-0.94	2.9
103.81	-0.77	3.5
103.86	-0.59	3.8
103.91	-0.39	4.1
103.96	-0.17	4.3
104.01	0.04	4.3
104.06	0.26	4.4
104.11	0.48	4.1
104.16	0.66	3.7
104.21	0.85	3.2
104.26	0.99	2.6
104.31	1.11	1.9
104.36	1.19	1.2
104.41	1.23	0.6
104.46	1.24	-0.2
104.51	1.21	-1.1
104.56	1.13	-1.7
104.61	1.03	-2.4
104.66	0.89	-3
104.71	0.73	-3.6
104.76	0.53	-3.9
104.81	0.34	-4.2
104.86	0.12	-4.4
104.91	-0.1	-4.3
104.96	-0.3	-4.2
105.01	-0.52	-3.9
105.06	-0.7	-3.5
105.11	-0.87	-3.1
105.16	-1.01	-2.5
105.21	-1.12	-1.8
105.26	-1.19	-1.1
105.31	-1.23	-0.4
105.36	-1.23	0.4
105.41	-1.19	1.1
105.46	-1.12	1.7
105.51	-1.01	2.5
105.56	-0.87	3
105.61	-0.72	3.4
105.66	-0.53	3.8
105.71	-0.34	4
105.76	-0.13	4.2
105.81	0.09	4.3
105.86	0.3	4.1
105.91	0.5	3.8
105.96	0.69	3.5
106.01	0.85	3
106.06	0.99	2.4
106.11	1.09	1.9
106.16	1.18	1.2
106.21	1.21	0.3
106.26	1.21	-0.3
106.31	1.18	-1.2
106.36	1.09	-1.9
106.41	0.98	-2.5
106.46	0.84	-3
106.51	0.67	-3.5
106.56	0.49	-3.8
106.61	0.29	-4
106.66	0.09	-4.2
106.71	-0.13	-4.3
106.76	-0.35	-4
106.81	-0.53	-3.7
106.86	-0.72	-3.4
106.91	-0.87	-2.9
106.96	-1	-2.3
107.01	-1.1	-1.7
107.06	-1.18	-0.9
107.11	-1.2	-0.1
107.16	-1.19	0.5
107.21	-1.14	1.2
107.26	-1.07	1.9
107.31	-0.96	2.4
107.36	-0.83	2.9
107.41	-0.66	3.5
107.46	-0.48	3.7
107.51	-0.29	3.9
107.56	-0.09	4.2
107.61	0.13	4.1
107.66	0.33	4
107.71	0.52	3.7
107.76	0.7	3.4
107.81	0.86	3
107.86	0.99	2.2
107.91	1.09	1.5
107.96	1.14	0.9
108.01	1.18	0.3
108.06	1.18	-0.4
108.11	1.13	-1.3
108.16	1.04	-2
108.21	0.92	-2.6
108.26	0.78	-3.1
